date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:27	317029/317029	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:33:54%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/calltoaction1.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/calltoaction1.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css)
09:14:28	142717/142717	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:47%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flightbg1.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flightbg1.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css)
09:14:28	101595/101595	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:05%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/list1.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/list1.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css)
09:14:28	250877/250877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:51%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/streetmap.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/streetmap.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css)
09:14:28	362680/362680	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:07%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/comingsoonbg.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/comingsoonbg.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css)
09:14:29	8476/8476	---M--	200	added ('OK')	image/gif	date:Wed,%2008%20Sep%202021%2011:35:08%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/loading.gif	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/loading.gif	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/plugin.css)
09:14:29	248750/248750	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:33:56%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/calltoaction4.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/calltoaction4.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/style.css)
09:14:29	1360/1360	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:35:21%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/prev.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/prev.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/plugin.css)
09:14:29	1350/1350	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:35:13%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/next.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/next.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/plugin.css)
09:14:29	280/280	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:07%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/close.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/close.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/css/plugin.css)
09:14:30	8174/8174	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Sep%202021%2011:33:25%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.eot	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.eot	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css)
09:14:30	8174/8174	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Sep%202021%2011:33:25%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.eot?	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticond41d.eot	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css)
09:14:30	4652/4652	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20Sep%202021%2011:33:27%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.woff2	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.woff2	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css)
09:14:30	5628/5628	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Sep%202021%2011:33:27%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.woff	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.woff	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css)
09:14:30	7996/7996	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2008%20Sep%202021%2011:33:26%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.ttf	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.ttf	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css)
09:14:31	47143/47143	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Sep%202021%2011:33:26%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.svg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/Flaticon.svg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/fonts/flaticon.css)
09:14:32	55733/55733	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2006:14:29%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotellist-1.html.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotellist-1.html.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html)
09:14:32	283726/283726	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:31%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider1.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider1.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html)
09:14:33	304187/304187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:48%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider7.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider7.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html)
09:14:33	335509/335509	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:45%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider3.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider3.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html)
09:14:33	223543/223543	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:25%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination3.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination3.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html)
09:14:33	246763/246763	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:28%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination7.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination7.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index.html)
09:14:35	55737/55737	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2006:14:32%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/hotelsingle-1.html.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/hotelsingle-1.html.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-2.html)
09:14:35	531065/531065	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:49%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider8.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider8.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:35	338079/338079	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:19%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination1.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination1.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:36	310877/310877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:25%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination2.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination2.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:36	247016/247016	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:21%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination11.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination11.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:36	55290/55290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:51%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/testimonial1.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/testimonial1.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:36	432/432	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2011:36:13%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/js/custom-swiper3.js	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/js/custom-swiper3.js	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:36	21098126/21098126	---M--	200	added ('OK')	video/mp4	date:Wed,%2008%20Sep%202021%2011:35:54%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/tour.mp4	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/tour.mp4	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-2.html)
09:14:37	718/718	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2011:36:15%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/js/map.js	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/js/map.js	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-3.html)
09:14:37	78813/78813	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:06%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/list3.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/list3.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-4.html)
09:14:37	300984/300984	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:34:22%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination12.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/destination12.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-4.html)
09:14:38	577/577	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2008%20Sep%202021%2011:36:13%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/js/custom-swiper4.js	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/js/custom-swiper4.js	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search1.html)
09:14:38	323628/323628	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:39%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider2.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider2.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/home-search1.html)
09:14:38	87313/87313	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:32%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider10.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider10.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:38	279578/279578	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:33%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider11.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider11.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:39	170759/170759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Sep%202021%2011:35:33%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider12.jpg	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/slider/slider12.jpg	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:39	48451/48451	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:40%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight1.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight1.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:39	44874/44874	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:41%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight2.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight2.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:39	61193/61193	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:42%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight3.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight3.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:40	55738/55738	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202025%2006:14:37%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-detail.html	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/flight-detail.html	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:41	17591/17591	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:45%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_5.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_5.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:41	21935/21935	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:44%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_2.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_2.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:41	22902/22902	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:44%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_3.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_3.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
09:14:41	20797/20797	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Sep%202021%2011:34:45%20GMT	https://htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_4.png	C:/My%20Web%20Sites/my/htmldesigntemplates.com/html/nepayatri/bootstrap4/images/flight_grid_4.png	(from https://htmldesigntemplates.com/html/nepayatri/bootstrap4/index-flights.html)
